日期,西德州(美元/桶),杜拜(美元/桶),布蘭特(美元/桶),備註
20160728,41.14,39.64,41.2,
20160727,41.92,40.42,42.21,
20160726,42.92,40.76,43.24,
20160725,42.38,41.37,43.43,
20160722,43.49,42.26,44.42,
20160721,43.95,43.12,44.63,
20160720,44.94,42.87,45.84,
20160719,44.65,42.73,45.31,
20160718,45.24,43.66,45.62,
20160715,45.95,42.92,46.58,
20160714,45.68,42.49,45.69,
20160713,44.75,43.54,45.13,
20160712,46.8,43.23,46.49,
20160711,44.76,42.29,44.3,
20160708,45.41,42.25,44.79,
20160707,45.14,44.92,44.86,
20160706,47.43,44.43,47.34,
20160705,46.6,44.43,46.49,
20160704,48.99,44.85,49.31,
20160701,48.99,44.85,49.31,
20160630,48.33,46.83,48.42,
20160629,49.88,45.42,48.68,
20160628,47.85,44.27,47.31,
20160627,46.33,44.95,46.1,
20160624,46.94,44.83,46.99,
20160623,49.21,46.52,49.44,
20160622,48.43,47.2,48.36,
20160621,48.85,46.41,49.54,
20160620,49.37,46.18,48.93,
20160617,47.98,44.15,47.81,
20160616,46.21,44.95,45.48,
20160615,48.01,45.63,47.08,
20160614,48.49,45.44,47.48,
20160613,48.88,45.83,48.25,
20160610,49.07,46.78,48.86,
20160609,50.56,47.73,50.39,
20160608,51.23,47.42,51.33,
20160607,50.36,46.36,49.95,
20160606,49.69,45.94,49.04,
20160603,48.62,45.66,48.98,
20160602,49.17,45.48,49.12,
20160601,49.01,44.38,48.91,
20160531,49.1,46.16,48.32,
20160530,49.33,45.78,48.96,
20160527,49.33,45.78,48.96,
20160526,49.48,46.44,49.8,
20160525,49.16,45.73,49.29,
20160524,48.17,44.88,48.49,
20160523,47.48,45.15,47.8,
20160520,47.75,45.69,48.28,
20160519,48.16,44.37,48.32,
20160518,48.19,45.74,47.86,
20160517,48.31,45.43,48.8,
20160516,47.72,45.31,48.52,
20160513,46.21,43.59,47.32,
20160512,46.7,43.89,47.12,
20160511,46.23,41.18,46.56,
20160510,44.66,40.32,45.13,
20160509,43.44,42.21,43.02,
20160506,44.66,40.82,44.82,
20160505,44.32,41.89,44.73,
20160504,43.78,41.12,44.3,
20160503,43.65,41.69,44.55,
20160502,44.78,44.17,45.43,
20160429,45.92,44.17,46.44,
20160428,46.03,42.9,46.63,
20160427,45.33,42.66,46.01,
20160426,44.04,40.71,44.96,
20160425,41.24,40.57,43.49,
20160422,42.68,41.14,44.01,
20160421,42.23,41.58,43.39,
20160420,42.63,39.15,44.39,
20160419,41.08,39.38,42.91,
20160418,39.78,37.83,42.03,
20160415,40.36,39.27,41.94,
20160414,41.5,40.4,42.7,
20160413,41.76,40.53,42.77,
20160412,42.17,39.52,43.33,
20160411,40.36,37.88,41.84,
20160408,39.72,36.84,41.06,
20160407,37.26,35.97,38.66,
20160406,37.75,34.92,38.92,
20160405,35.89,33.81,37.43,
20160404,35.7,34.78,36.7,
20160401,36.79,35.78,37.81,
20160331,38.34,34.86,38.72,
20160330,38.32,35.2,38.77,
20160329,38.28,34.66,38.62,
20160328,39.39,35.97,39.32,
20160325,37.96,35.12,39.54,
20160324,37.96,35.12,39.54,
20160323,38.49,37.72,39.76,
20160322,39.95,37.68,40.92,
20160321,39.91,37.13,40.67,
20160318,39.44,37.11,40.54,
20160317,40.2,37.19,40.65,
20160316,38.46,34.85,39.46,
20160315,36.34,35.17,37.88,
20160314,37.18,35.17,38.59,
20160311,38.5,36.02,39.44,
20160310,37.84,36.04,39.45,
20160309,38.29,35.57,39.88,
20160308,36.5,35.86,38.95,
20160307,37.9,34.85,40.22,
20160304,35.92,32.29,38.46,
20160303,34.57,31.89,36.6,
20160302,34.66,31.87,36.74,
20160301,34.4,32.03,36.24,
20160229,33.75,29.81,35.95,
20160226,32.78,31.15,34.74,
20160225,32.17,29.53,34.51,
20160224,30.4,28.03,33.91,
20160223,30.07,29.53,32.45,
20160222,31.48,29.5,34.05,
20160219,29.64,30.17,32.49,
20160218,30.77,30.69,33.45,
20160217,30.66,28.51,34.44,
20160216,29.04,29.44,31.78,
20160215,29.44,27.86,32.31,
20160212,29.44,27.86,32.31,
20160211,26.21,26.69,31.07,
20160210,27.45,27.27,30.97,
20160209,27.94,30.74,30.41,
20160208,29.69,30.74,32.74,
20160205,30.89,30.74,33.75,
20160204,31.72,31.52,34,
20160203,32.28,29.46,35.34,
20160202,29.88,29.81,31.98,
20160201,31.62,32.02,33.47,
20160129,33.62,29.5,33.21,
20160128,33.22,28.39,33.07,
20160127,32.3,25.9,31.73,
20160126,31.45,24.47,29.73,
20160125,28.39,26.13,28.64,
20160122,30.99,25.38,30.92,
20160121,28.28,22.49,28.17,
20160120,26.55,22.94,26.43,
20160119,28.46,24.56,27.34,
20160118,29.42,25.27,28.04,
20160115,29.42,25.27,28.04,
20160114,31.2,25.72,29.84,
20160113,30.48,27.12,28.36,
20160112,30.44,26.66,28.74,
20160111,31.41,28.47,29.68,
20160108,33.16,29.26,32.06,
20160107,33.27,28.22,32.35,
20160106,33.97,29.95,33.01,
20160105,35.97,32.29,35.6,
20160104,36.76,33.11,36.23,
20151231,37.04,32.13,35.75,
20151230,36.6,32.25,35.07,
20151229,37.87,32.18,36.35,
20151228,36.81,32,36.14,
20151225,36.9,32,36.14,
20151224,36.9,32,36.14,
20151223,36.9,32,36.14,
20151222,35.19,31.94,34.85,
20151221,34.74,31.87,34.8,
20151218,34.73,32.4,35.09,
20151217,34.95,32.36,35.32,
20151216,35.52,31.87,36.12,
20151215,37.35,32.48,36.86,
20151214,36.31,33.74,38.47,
20151211,35.62,35.55,37.14,
20151210,36.76,35.96,38.97,
20151209,37.16,36.21,39.67,
20151208,37.51,38.54,39.61,
20151207,37.65,38.54,39.93,
20151204,39.97,40.19,42.06,
20151203,41.08,39.52,42.94,
20151202,39.94,40.29,42.02,
20151201,41.85,41.32,43.48,
20151130,41.65,39.67,42.81,
20151127,41.71,41.01,43.05,
20151126,41.79,41.07,46.31,
20151125,41.27,40.7,45.53,
20151124,41.27,40.7,44.27,
20151123,40.05,39.24,43.1,
20151120,40.39,40.11,42.27,
20151119,40.54,39.91,41.97,
20151118,40.75,39.41,42.05,
20151117,40.94,40.22,41.71,
20151116,41.74,41.03,42.71,
20151113,40.74,41.61,42.12,
20151112,41.75,42.51,43.3,
20151111,42.93,43.83,44.88,
20151110,44.21,44.37,45.88,
20151109,43.87,44.37,46.36,
20151106,44.29,44.92,46.54,
20151105,45.2,45.55,46.87,
20151104,46.32,47.11,47.55,
20151103,47.9,45.67,49.02,
20151102,46.14,46.23,47.38,
20151030,46.59,45.61,47.63,
20151029,46.06,45.31,46.61,
20151028,45.94,43.95,47.33,
20151027,43.2,43.78,45.05,
20151026,43.98,44.43,45.43,
20151023,43.65,44.22,45.92,
20151022,44.83,44.85,46.33,
20151021,44.65,45.01,45.95,
20151020,45.55,44.67,46.82,
20151019,45.89,46.37,47.5,
20151016,47.26,47.13,49.14,
20151015,46.38,46.28,48.75,
20151014,46.64,46.68,47.8,
20151013,46.66,47.36,48.38,
20151012,47.1,50.41,49.58,
20151009,49.63,51.07,51.93,
20151008,49.43,49.38,52.63,
20151007,47.81,50.72,51.18,
20151006,48.53,47.3,51.4,
20151005,46.26,46.7,48.56,
20151002,45.54,45.7,47.39,
20151001,44.74,47.21,47.07,
20150930,45.09,44.04,47.17,
20150929,45.23,43.96,46.5,
20150928,44.43,43.98,45.8,
20150925,45.7,44.79,46.77,
20150924,44.79,45.89,46.62,
20150923,44.37,45.89,46,
20150922,45.83,44.72,47.25,
20150921,46.68,44.62,46.93,
20150918,44.68,45.85,46,
20150917,46.9,45.25,47.55,
20150916,47.15,44.7,48.02,
20150915,44.59,44.52,46.12,
20150914,44,46.19,45.55,
20150911,44.63,46.31,47.41,
20150910,45.92,46.31,48.04,
20150909,44.15,47.98,46.64,
20150908,45.94,46.95,48.24,
20150907,46.05,48.71,48.72,
20150904,46.05,48.71,48.72,
20150903,46.75,48.7,50,
20150902,46.25,47.24,49.8,
20150901,45.41,51.2,47.77,
20150831,49.2,48.22,51.2,
20150828,45.22,47.26,48.24,
20150827,42.56,44.55,45.63,
20150826,38.6,43.06,41.66,
20150825,39.13,43.82,41.37,
20150824,38.09,42.97,40.64,
20150821,40.24,45.94,44.26,
20150820,41.14,46.33,45.04,
20150819,40.8,48.74,45.17,
20150818,42.62,48.73,47.55,
20150817,41.87,49.35,47.56,
20150814,42.5,47.69,47.36,
20150813,42.23,48.62,48.66,
20150812,43.3,48.26,49.42,
20150811,43.08,48.58,48.43,
20150810,44.96,48.11,49.55,
20150807,43.87,48.1,47.99,
20150806,44.66,48.11,49.17,
20150805,45.15,48.54,48.8,
20150804,45.74,48.59,49.38,
20150803,45.17,49.79,48.99,
20150731,47.12,53.13,50.38,
20150730,48.52,54.09,52.39,
20150729,48.79,52.91,52.78,
20150728,47.98,52.58,52.28,
20150727,47.39,53.6,52.13,
20150724,47.99,54.12,53.86,
20150723,48.25,55.39,54.65,
20150722,48.87,55.97,55.28,
20150721,50.36,55.74,56.09,
20150720,50.15,55.12,55.67,
20150717,50.89,56.72,56.35,
20150716,50.91,56.72,56.52,
20150715,51.41,57.18,56.23,
20150714,53.04,55.95,57.57,
20150713,52.2,57.05,57.3,
20150710,52.74,58.3,58.17,
20150709,52.78,56.82,57.56,
20150708,51.65,55.85,56.21,
20150707,52.33,55.91,56.21,
20150706,52.53,57.45,55.78,
20150703,56.93,61.17,60.82,
20150702,56.93,61.17,60.82,
20150701,56.96,61.83,60.86,
20150630,59.47,60.91,61.39,
20150629,58.33,59.85,60.57,
20150626,59.63,61.5,61.48,
20150625,59.55,61.98,61.91,
20150624,60.12,62.91,62.06,
20150623,60.78,61.81,62.34,
20150622,59.68,61.38,61.26,
20150619,59.61,61.55,60.91,
20150618,60.45,62.41,62.83,
20150617,59.92,62.55,61.48,
20150616,59.97,61.26,62.15,
20150615,59.52,61.73,62.8,
20150612,59.96,62.54,65.17,
20150611,60.77,62.93,63.88,
20150610,61.43,63.89,64.71,
20150609,60.14,61.36,64.25,
20150608,58.14,60.82,61.61,
20150605,59.13,59.71,62.75,
20150604,58,61.36,60.95,
20150603,59.64,61.63,65.34,
20150602,61.26,63.24,64.34,
20150601,60.2,59.56,64.22,
20150529,60.3,59.56,63.97,
20150528,57.68,59.56,61.35,
20150527,57.51,61.54,61.12,
20150526,58.03,62.72,62.54,
20150525,59.02,62.75,66.13,
20150522,59.02,62.75,64.81,
20150521,59.97,63.39,65.41,
20150520,58.48,62.07,63.55,
20150519,57.26,62.72,63.02,
20150518,59.43,65.03,66.37,
20150515,59.69,64.71,65.84,
20150514,59.88,65.3,65.84,
20150513,60.5,65.67,65.78,
20150512,60.75,64.24,66.14,
20150511,59.25,63.28,63.94,
20150508,59.39,63.7,66.86,
20150507,58.94,66.35,68.54,
20150506,60.93,66.96,66.27,
20150505,60.4,64.81,66.39,
20150504,58.93,64.8,65.49,
20150501,59.15,63.38,65.4,
20150430,59.63,63.38,64.84,
20150429,58.58,61.47,63.64,
20150428,57.06,61.8,62.72,
20150427,56.99,61.99,62.45,
20150424,55.55,62.34,63.67,
20150423,56.59,60,62.65,
20150422,55.06,59.26,60.4,
20150421,55.26,59.98,59.34,
20150420,56.38,61.64,61.23,
20150417,55.74,61.18,63.12,
20150416,56.71,60.82,61.49,
20150415,56.39,58.79,60.36,
20150414,53.29,57.1,57.7,
20150413,51.91,57.49,56.79,
20150410,51.64,54.83,57.28,
20150409,50.79,55.6,55.86,
20150408,50.42,56.38,55.16,
20150407,53.98,56.16,57.58,
20150406,52.14,54.94,57.15,
20150402,49.14,55.74,54.3,
20150401,50.09,54.01,55.33,
20150331,47.6,53.84,55.11,
20150330,48.68,53.04,54.69,
20150327,48.87,55.88,54.34,
20150326,51.43,56.39,57.08,
20150325,48.66,53.7,54.35,
20150324,47.11,54.47,53.22,
20150323,47.45,52.87,55.92,
20150320,45.72,52.01,53.17,
20150319,43.96,52.69,52.38,
20150318,44.66,50.63,54.35,
20150317,43.46,51.54,51.33,
20150316,43.88,51.69,52.55,
20150313,44.84,54.42,53.74,
20150312,47.05,55.4,57.08,
20150311,48.17,54.21,57.16,
20150310,48.29,55.3,55.99,
20150309,49.61,58.46,59.35,
20150306,50.76,58.7,60.12,
20150305,50.76,58.7,60.14,
20150304,51.53,57.8,60.55,
20150303,50.52,58.81,60.88,
20150302,49.59,59.56,60.82,
20150227,49.76,57.39,62.58,
20150226,48.17,58.42,60.05,
20150225,50.99,55.84,61.63,
20150224,49.28,56.06,58.66,
20150223,49.45,57.29,58.9,
20150220,50.34,59.32,60.22,
20150219,51.16,59.32,60.21,
20150218,52.14,59.32,60.53,
20150217,53.53,58.89,62.53,
20150216,52.78,58.83,61.4,
20150213,52.78,57.7,61.52,
20150212,51.21,54.75,57.05,
20150211,48.84,54.91,54.66,
20150210,50.02,55.83,56.43,
20150209,52.86,55.37,58.34,
20150206,51.69,54.23,57.8,
20150205,50.48,51.41,56.57,
20150204,48.45,54.72,54.16,
20150203,53.05,52.62,57.91,
20150202,49.57,48.81,54.75,
20150130,48.24,45.59,52.99,
20150129,44.53,44.63,49.13,
20150128,44.45,44.83,48.47,
20150127,46.23,43.63,49.6,
20150126,45.15,44.15,48.16,
20150123,45.59,44.42,48.79,
20150122,46.31,44.65,48.52,
20150121,47.78,44.75,49.03,
20150120,46.39,44.82,47.99,
20150119,48.69,46.04,48.84,
20150116,48.69,43.92,50.17,
20150115,46.25,44.48,47.67,
20150114,48.48,42.55,48.69,
20150113,45.89,43.3,46.59,
20150112,46.07,45.67,47.43,
20150109,48.36,47.41,50.11,
20150108,48.79,47.5,50.96,
20150107,48.65,46.6,51.15,
20150106,47.93,48.08,51.1,
20150105,50.04,50.98,53.11,
20150102,52.9,53.27,55.76,
20141231,53.22,53.6,56.21,
20141230,53.95,53.62,56.87,
20141229,53.65,55.87,57.84,
20141226,55.23,56.32,59.07,
20141225,55.78,57.22,59.46,
20141224,55.78,57.22,59.46,
20141223,57.08,56.2,60.35,
20141222,55.14,58.09,59.37,
20141219,57.19,55.7,60.34,
20141218,54.46,56.42,59.09,
20141217,56.37,55.56,60.62,
20141216,55.94,56.5,60.14,
20141215,55.78,59.56,61.09,
20141212,57.83,60.51,61.79,
20141211,59.91,61.57,63.33,
20141210,61.02,63.76,63.76,
20141209,63.8,63.2,66.48,
20141208,63.14,65.62,66,
20141205,65.83,66.24,67.25,
20141204,66.73,66.95,69.1,
20141203,67.39,67.07,70.1,
20141202,66.98,69.02,70.86,
20141201,69.16,66.49,71.8,
20141128,73.78,69.09,70.97,
20141127,73.78,73.33,71.64,
20141126,73.78,75.71,77.67,
20141125,74.04,77.11,77.95,
20141124,75.87,77.54,79.57,
20141121,76.5,75.9,79.73,
20141120,75.7,74.18,78.34,
20141119,74.58,74.46,77.77,
20141118,74.54,75.08,77.94,
20141117,75.66,75.14,78.19,
20141114,75.95,74.01,78.14,
20141113,74.24,77.56,77.87,
20141112,77.04,78.55,80.42,
20141111,77.66,79.16,80.96,
20141110,77.44,80.08,82.5,
20141107,78.72,79.67,83.36,
20141106,78.04,79.8,82.53,
20141105,78.83,79.77,83.03,
20141104,77.21,81.65,82.57,
20141103,79.83,84.04,84.86,
20141031,80.71,84.27,85.13,
20141030,81.09,84.82,85.98,
20141029,82.24,84.14,87.02,
20141028,81.41,83.98,85.87,
20141027,80.92,84.19,85.59,
20141024,81.35,84.63,86.09,
20141023,82.24,83.25,86.4,
20141022,80.99,84.33,85.68,
20141021,83.13,84.33,85.8,
20141020,82.84,84.89,84.99,
20141017,82.98,83.85,85.68,
20141016,82.79,83.07,83.95,
20141015,81.69,84.23,84.06,
20141014,81.84,87.34,85.76,
20141013,85.73,88.25,88.42,
20141010,85.9,88.04,89.56,
20141009,85.49,89.23,90.28,
20141008,87.48,89.93,90.88,
20141007,88.82,90.88,91.38,
20141006,90.41,90.14,91.77,
20141003,89.83,91.12,91.53,
20141002,91.18,91.86,92.3,
20141001,90.77,93.52,94.44,
20140930,91.23,95.01,94.74,
20140929,94.63,94.9,96.56,
20140926,93.56,94.91,96.18,
20140925,93.38,94.92,96.24,
20140924,93.51,94.84,95.82,
20140923,92,94.92,95.96,
20140922,91.65,95.92,96.2,
20140919,92.51,95.42,97.57,
20140918,93.1,96.37,97.23,
20140917,94.35,96.46,98.41,
20140916,94.87,94.94,98.28,
20140915,92.6,95.19,96.56,
20140912,92.28,95.89,96.76,
20140911,92.91,95.81,97.26,
20140910,91.7,96.77,97.3,
20140909,92.78,97.56,98.85,
20140908,92.83,98.07,99.35,
20140905,93.43,99.03,100.27,
20140904,94.49,100.05,101.52,
20140903,95.52,97.74,101.9,
20140902,92.95,100.39,100.25,
20140901,95.97,100.94,102.17,
20140829,95.97,100.52,102.31,
20140828,94.61,100.68,101.74,
20140827,93.94,100.51,101.83,
20140826,93.89,100.49,101.87,
20140825,94.17,100.24,101.52,
20140822,94.74,100.52,101.52,
20140821,95.22,100.3,101.64,
20140820,96.19,100.45,101.28,
20140819,94.63,100.64,100.63,
20140818,96.5,102.12,100.16,
20140815,97.29,100.96,102.21,
20140814,95.57,103.02,101.23,
20140813,97.56,101.98,103.12,
20140812,97.38,103.25,102.38,
20140811,98.12,103.48,104.16,
20140808,97.68,103.85,104.22,
20140807,97.46,103,104.46,
20140806,97,102.87,104.13,
20140805,97.4,103.81,103.71,
20140804,98.51,103.15,104.52,
20140801,99.75,104.92,104,
20140731,98.09,105.23,105.23,
20140730,100.16,105.98,106.36,
20140729,100.95,105.84,107.14,
20140728,101.75,105.15,106.96,
20140725,104.01,105.15,107.51,
20140724,103.77,105.79,106.48,
20140723,105.1,105.33,107.45,
20140722,104.16,105.53,106.71,
20140721,104.78,105.17,106.52,
20140718,103.13,105.71,106.85,
20140717,103.15,104.96,106.91,
20140716,101.28,105.06,105.69,
20140715,99.91,104.49,104.57,
20140714,101.03,104.76,105.89,
20140711,100.8,106.03,106.04,
20140710,102.96,105.67,107.28,
20140709,102.31,106.11,107.73,
20140708,103.48,106.94,108.33,
20140707,103.55,107.15,109.65,
20140704,103.94,107.95,109.82,
20140703,103.94,107.72,110.01,
20140702,104.41,109.16,110.57,
20140701,105.34,109.18,111.38,
20140630,105.44,109.29,111.75,
20140627,105.71,109.68,112.67,
20140626,105.74,109.89,112.8,
20140625,106.88,110.05,113.37,
20140624,106.29,109.76,114.11,
20140623,106.49,111.23,113.68,
20140620,107.38,110.74,114.65,
20140619,106.51,110.46,115.17,
20140618,106.06,109.94,114.25,
20140617,106.32,108.76,113.7,
20140616,106.89,109.27,113.15,
20140613,106.77,109.51,113.11,
20140612,106.47,106.96,112.58,
20140611,104.43,105.37,109.85,
20140610,104.37,105.16,109.3,
20140609,104.47,105.14,110.18,
20140606,102.72,105.31,108.69,
20140605,102.51,104.28,108.55,
20140604,102.57,105.31,108.78,
20140603,102.72,104.85,108.81,
20140602,102.48,105.6,109.02,
20140530,102.71,106.28,109.23,
20140529,103.56,106.33,110.05,
20140528,102.75,106.59,109.6,
20140527,104.15,106.81,110.06,
20140526,104.66,106.66,110.63,
20140523,104.66,106.84,110.63,
20140522,104,106.94,110.82,
20140521,104.18,106.59,110.87,
20140520,102.62,106.12,110.03,
20140519,102.67,106.56,110.07,
20140516,102.01,105.07,110.48,
20140515,101.5,105.78,110.11,
20140514,102.25,105.67,110.02,
20140513,101.73,104.46,109.07,
20140512,100.66,104.46,108.32,
20140509,100,104.99,108.07,
20140508,100.19,104.09,108.19,
20140507,100.75,103.59,108.2,
20140506,99.6,103.91,107.76,
20140505,99.5,104.75,109.1,
20140502,99.76,104.39,109.1,
20140501,99.43,104.49,108.02,
20140430,99.75,104.49,108.26,
20140429,101.19,104.78,109.5,
20140428,100.93,106.02,108.76,
20140425,100.73,106.38,109.48,
20140424,102.05,105.74,110.04,
20140423,101.61,105.87,108.77,
20140422,102.05,106.31,108.88,
20140421,104.39,105.76,109.21,
20140418,104.34,105.84,109.21,
20140417,104.34,105.84,109.21,
20140416,103.76,106.4,109.72,
20140415,103.67,105.36,108.89,
20140414,103.91,105.16,108.44,
20140411,103.65,104.13,107.4,
20140410,103.32,104.56,107.22,
20140409,103.53,104.09,107.69,
20140408,102.55,103.16,106.76,
20140407,100.57,102.36,105.46,
20140404,101.1,103.04,106.64,
20140403,100.29,101.29,105.49,
20140402,99.62,102.44,104,
20140401,99.67,104.11,105.68,
20140331,101.57,104.44,106.95,
20140328,101.47,104.58,107.36,
20140327,101.28,104.04,107.2,
20140326,100.26,104.29,106.51,
20140325,99.37,104.01,107.01,
20140324,99.79,103.66,106.79,
20140321,99.66,104.2,107.08,
20140320,99.32,103.47,106.07,
20140319,100.31,103.4,105.94,
20140318,99.7,103.46,106.83,
20140317,98.11,104.66,106.75,
20140314,98.99,103.96,108.34,
20140313,98.23,104.14,107.24,
20140312,98.08,103.79,107.98,
20140311,99.89,104.21,108.53,
20140310,101.18,104.26,108.29,
20140307,102.59,104.31,109.08,
20140306,101.67,103.94,108.08,
20140305,101.39,105.34,108.12,
20140304,103.29,106.06,109.25,
20140303,104.91,107.25,111.31,
20140228,102.56,105.39,108.93,
20140227,102.34,105.55,108.73,
20140226,102.62,105.65,109.45,
20140225,102.11,106.34,109.31,
20140224,102.97,106.26,110.19,
20140221,102.3,106.57,110.09,
20140220,102.99,106.52,109.83,
20140219,103.51,106.84,110.29,
20140218,102.55,106.73,110.22,
20140217,100.31,106.25,109.14,
20140214,100.31,105.08,108.81,
20140213,100.3,104.81,108.79,
20140212,100.33,105.19,108.84,
20140211,99.94,104.98,109.05,
20140210,100.16,105.13,109.49,
20140207,99.92,103.35,109.38,
20140206,97.83,102.58,107.63,
20140205,97.39,102.19,106.63,
20140204,97.33,101.98,106.54,
20140203,96.59,102.26,106.49,
20140131,97.45,103.77,107.27,
20140130,98.15,103.77,108.8,
20140129,97.3,103.78,108.37,
20140128,97.38,103.82,108.01,
20140127,95.85,104.29,107.75,
20140124,96.73,104.13,108.62,
20140123,97.39,104.63,108.83,
20140122,96.76,103.94,109.23,
20140121,95.04,103.73,108.23,
20140120,94.26,103.28,107.55,
20140117,94.26,102.81,107.48,
20140116,93.98,103.01,107.32,
20140115,94.26,102.61,107.68,
20140114,92.54,103.21,106.9,
20140113,91.72,103.51,107.61,
20140110,92.73,103.99,106.88,
20140109,91.95,104.06,106.85,
20140108,92.39,104.14,107.24,
20140107,93.74,104.11,107.15,
20140106,93.63,104.29,106.71,
20140103,94.06,105.22,106.72,
20140102,95.49,107.79,107.89,
20131231,98.55,107.88,110.55,
20131230,99.33,108.77,110.9,
20131227,100.24,108.86,111.29,
20131226,99.57,108.5,111.66,
20131225,99.02,108.47,111.66,
20131224,99.02,108.47,111.66,
20131223,98.74,108.48,111.67,
20131220,99.06,107.09,111.98,
20131219,98.62,106.34,110.66,
20131218,97.79,105.65,109.75,
20131217,97.13,105.93,108.69,
20131216,97.5,106.13,110.44,
20131213,96.55,105.71,108.48,
20131212,97.46,106.94,108.82,
20131211,97.42,106.42,109.55,
20131210,98.47,106.53,109.17,
20131209,97.47,107.93,109.73,
20131206,97.63,108.17,111.67,
20131205,97.45,108.34,111.57,
20131204,97.12,108.95,112.62,
20131203,96.04,108.26,112.9,
20131202,93.92,107.34,111.59,
20131129,92.19,108.68,110.26,
20131128,92.19,108.78,111.05,
20131127,92.19,108.67,111.3,
20131126,93.76,108.56,111.5,
20131125,94.1,106.77,111.1,
20131122,96.67,107.44,111.22,
20131121,95.12,105.77,109.96,
20131120,93.62,105.14,108.2,
20131119,93.35,106.06,107.59,
20131118,93.06,106.09,108.61,
20131115,93.71,105.06,108.34,
20131114,93.78,104.47,108.4,
20131113,93.78,103.14,107,
20131112,93.02,103.46,106.02,
20131111,95.2,103.03,106.06,
20131108,94.51,102.43,104.67,
20131107,94.28,102.46,103.31,
20131106,94.79,104.62,105.36,
20131105,93.38,104.91,105.25,
20131104,94.62,103.99,105.86,
20131101,94.48,105.85,106.67,
20131031,96.31,106.5,108.14,
20131030,96.72,105.78,109.13,
20131029,98.21,105.93,108.54,
20131028,98.76,104.76,108.81,
20131025,97.71,104.47,106.36,
20131024,96.84,105.18,106.81,
20131023,97.83,106.59,109.54,
20131022,97.83,106.59,109.54,
20131021,99.25,105.3,109.62,
20131018,100.74,105.82,109.71,
20131017,100.67,106.74,109.29,
20131016,102.25,106.49,110.78,
20131015,101.14,107.56,110.07,
20131014,102.37,107.56,110.63,
20131011,101.93,107.08,110.95,
20131010,102.94,105.88,111.65,
20131009,101.47,105.82,109.06,
